id,statement,clean_statement,label,label_binary,subject,speaker,party,job,state,subject_code,party_code,speaker_code,job_code,state_code,statement_length,word_count,has_question,has_exclamation,has_quotes,uppercase_ratio,avg_word_length
7221.json,Says Detroit dumping a bunch of sewage in Lake Erie causes big problems for Ohio.,says detroit dumping a bunch of sewage in lake erie causes big problems for ohio.,half-true,1,"agriculture,environment,water",john-kasich,republican,"Governor of Ohio as of Jan. 10, 2011",Ohio,205,19,1399,399,46,81,15,0,0,0,0.06172839506172839,4.466666666666667
7648.json,"Under Obamacare, Virginia taxpayers would have been forced to pay for abortions if the General Assembly had not recently intervened.",under obamacare virginia taxpayers would have been forced to pay for abortions if the general assembly had not recently intervened.,false,0,"abortion,health-care,taxes",virginia-society-human-life,none,unknown,Virginia,96,16,2831,1176,69,131,20,0,0,0,0.03787878787878788,5.6
13067.json,Says Patrick Murphy is the only candidate to have voted against every measure to fund Zika.,says patrick murphy is the only candidate to have voted against every measure to fund zika.,false,0,"congress,public-health,voting-record",marco-rubio,republican,U.S. Senator,Florida,1263,19,1743,941,13,91,16,0,0,0,0.04395604395604396,4.75
150.json,"We had a No Child Left Behind a similar piece of legislation in our state a number of years ago, well before the federal law. And it's had a big impact here. It's improved schools.",we had a no child left behind a similar piece of legislation in our state a number of years ago well before the federal law. and its had a big impact here. its improved schools.,true,1,education,mitt-romney,republican,Former governor,Massachusetts,2311,19,1952,362,28,177,35,0,0,0,0.03888888888888889,4.085714285714285
13027.json,"Classified material has a header which says top-secret, secret, confidential. Nothing, and I will repeat this and this is verified in the report by the Department of Justice, none of the emails sent or received by me had such a header.",classified material has a header which says topsecret secret confidential. nothing and i will repeat this and this is verified in the report by the department of justice none of the emails sent or received by me had such a header.,mostly-true,1,"candidates-biography,corrections-and-updates",hillary-clinton,democrat,Presidential candidate,New York,502,5,1112,694,41,230,41,0,0,0,0.02127659574468085,4.634146341463414
3867.json,"Were the seventh highest taxed state in America. And thats not just state, its local as well.",were the seventh highest taxed state in america. and thats not just state its local as well.,false,0,taxes,john-kasich,republican,"Governor of Ohio as of Jan. 10, 2011",Ohio,3788,19,1399,399,46,92,17,0,0,0,0.03225806451612903,4.470588235294118
3167.json,Says he predicts the weather better than Punxsutawney Phil.,says he predicts the weather better than punxsutawney phil.,mostly-true,1,weather,general-beauregard-beau-lee,none,"Groundhog, weather prognosticator",Georgia,3822,16,997,402,15,59,9,0,0,0,0.05084745762711865,5.666666666666667
6297.json,Says stimulus money went to buy electric cars from Finland as a payback to Obama supporters.,says stimulus money went to buy electric cars from finland as a payback to obama supporters.,false,0,"energy,message-machine-2012,stimulus",mitt-romney,republican,Former governor,Massachusetts,2580,19,1952,362,28,92,16,0,0,0,0.03260869565217391,4.8125
2398.json,Allen West called Social Security a Ponzi scheme and said this countrys got to get on sound footing by destroying it.,allen west called social security a ponzi scheme and said this countrys got to get on sound footing by destroying it.,false,0,"message-machine,social-security",ron-klein,democrat,unknown,Florida,3595,5,2400,1176,13,117,21,0,0,0,0.042735042735042736,4.619047619047619
12592.json,On eliminating the influence of money in policy campaigns,on eliminating the influence of money in policy campaigns,false,0,"campaign-finance,city-government,ethics",jim-kenney,democrat,Philadelphia Mayor,Pennsylvania,395,5,1300,612,51,57,9,0,0,0,0.017543859649122806,5.444444444444445
4683.json,Says it wasnt until he and a Senate colleague were able to wrangle the actual streaming video from BP that scientists were able to calculate the oil spill flow.,says it wasnt until he and a senate colleague were able to wrangle the actual streaming video from bp that scientists were able to calculate the oil spill flow.,mostly-true,1,"energy,environment,oil-spill",bill-nelson,democrat,unknown,Florida,2537,5,250,1176,13,160,29,0,0,0,0.025,4.551724137931035
7843.json,"A bag of Cheetos costs less to buy than an apple, and in some Milwaukee neighborhoods good luck trying to find an apple or a banana or some sort of healthy option",a bag of cheetos costs less to buy than an apple and in some milwaukee neighborhoods good luck trying to find an apple or a banana or some sort of healthy option,mostly-true,1,"public-health,welfare",mike-tate,democrat,unknown,unknown,3691,5,1937,1176,84,161,32,0,0,0,0.018518518518518517,4.0625
11914.json,"Under Virginia law, if you are a non-federally licensed (gun) dealer, you cannot get a background check even if you want one.",under virginia law if you are a nonfederally licensed gun dealer you cannot get a background check even if you want one.,barely-true,0,guns,terry-mcauliffe,democrat,Governor,Virginia,3045,5,2669,395,69,120,22,0,0,0,0.016,4.5
12138.json,Says the GOP is helping pay for Justice Rebecca Bradleys campaign and she recently skipped court to attend an event paid for by Scott Walkers lobbyist friends.,says the gop is helping pay for justice rebecca bradleys campaign and she recently skipped court to attend an event paid for by scott walkers lobbyist friends.,mostly-true,1,"candidates-biography,legal-issues,supreme-court",joanne-kloppenburg,none,State Appeals Court judge,Wisconsin,685,16,1328,822,79,159,27,0,0,0,0.05660377358490566,4.925925925925926
3241.json,Senator Webb was a reliable vote for President Obama and Senator Harry Reid.,senator webb was a reliable vote for president obama and senator harry reid.,true,1,voting-record,jamie-radtke,republican,unknown,Virginia,3818,19,1184,1176,69,76,13,0,0,0,0.09210526315789473,4.923076923076923
5877.json,Says he is the only candidate in the race for Clackamas County Chair who will refuse to join the Public Employees Retirement System.,says he is the only candidate in the race for clackamas county chair who will refuse to join the public employees retirement system.,true,1,"county-budget,county-government,message-machine-2012,workers",john-ludlow,republican,Businessman,unknown,1511,19,1414,82,84,132,23,0,0,0,0.06060606060606061,4.782608695652174
10495.json,92 million Americans arent working.,million americans arent working.,barely-true,0,"economy,jobs",ted-cruz,republican,Senator,Texas,2182,19,2649,785,62,32,4,0,0,0,0.02857142857142857,7.25
8065.json,Homicides against blacks have tripled since Floridas stand your ground law has been in existence.,homicides against blacks have tripled since floridas stand your ground law has been in existence.,false,0,"crime,criminal-justice,diversity",jesse-jackson,democrat,Civil rights leader,Illinois,1551,5,1279,182,19,97,15,0,0,0,0.020618556701030927,5.533333333333333
13347.json,"Says Donald Trump is the first person running for president, Republican or Democrat, who refused to say that he would respect the results of this election.",says donald trump is the first person running for president republican or democrat who refused to say that he would respect the results of this election.,mostly-true,1,"elections,history",hillary-clinton,democrat,Presidential candidate,New York,2458,5,1112,694,41,153,26,0,0,0,0.03225806451612903,4.923076923076923
2472.json,"The downsizing of Pinellas County government resulted in about 1,200 people being laid off in a 12 percent unemployment market. I can tell you that every one of them was hired from the time that Ms. Latvala went into office in 2000.",the downsizing of pinellas county government resulted in about people being laid off in a percent unemployment market. i can tell you that every one of them was hired from the time that ms. latvala went into office in .,false,0,"county-budget,government-efficiency",bob-hackworth,none,XX,Florida,1519,16,286,983,13,219,40,0,0,0,0.02586206896551724,4.5
5880.json,Says Austin Mayor Lee Leffingwell voted for a toll lane on MoPac.,says austin mayor lee leffingwell voted for a toll lane on mopac.,true,1,transportation,brigid-shea,democrat,"Principal, Carbon Shrinks LLC",Texas,3810,5,330,697,62,65,12,0,0,0,0.1076923076923077,4.5
1789.json,"In the last 10 years we've only had 7,000 barrels of oil spilled in the Gulf ... not counting hurricanes. This well is spewing that amount every day and a half.",in the last years weve only had barrels of oil spilled in the gulf ... not counting hurricanes. this well is spewing that amount every day and a half.,mostly-true,1,"energy,oil-spill",mary-landrieu,democrat,U.S. Senator,Louisiana,2587,5,1807,941,25,150,29,0,0,0,0.01875,4.206896551724138
226.json,Thanks to President Bush's policies....The income gap is now higher than at any time since the Great Depression.,thanks to president bushs policies....the income gap is now higher than at any time since the great depression.,half-true,1,economy,hillary-clinton,democrat,Presidential candidate,New York,1975,5,1112,694,41,111,18,0,0,0,0.05357142857142857,5.222222222222222
5057.json,Santorum also voted for a teapot museum in North Carolina.,santorum also voted for a teapot museum in north carolina.,half-true,1,"federal-budget,message-machine-2012,new-hampshire-2012",rick-perry,republican,Governor,Texas,2785,19,2329,395,62,58,10,0,0,0,0.05172413793103448,4.9
4765.json,"In Wisconsin, Gov. Scott Walker has created a manufacturing-led jobs recovery. 30,000 new jobs were created this year, with 15,000 created in the struggling manufacturing sector.",in wisconsin gov. scott walker has created a manufacturingled jobs recovery. new jobs were created this year with created in the struggling manufacturing sector.,half-true,1,"jobs,message-machine-2012",state-tea-party-express-state-tea-party-express,organization,unknown,unknown,3474,18,2561,1176,84,161,24,0,0,0,0.028089887640449437,5.75
10998.json,"Polls indicate that white people think that black people are less intelligent. They think theyre less trustworthy, less patriotic.",polls indicate that white people think that black people are less intelligent. they think theyre less trustworthy less patriotic.,half-true,1,civil-rights,juan-williams,none,"Pundit, Fox News",unknown,1058,16,1495,713,84,129,19,0,0,0,0.015384615384615385,5.842105263157895
1945.json,"If every small business in our state, on average, was able to create one new job we would cut our unemployment rate in half.",if every small business in our state on average was able to create one new job we would cut our unemployment rate in half.,half-true,1,"economy,small-business",frank-caprio,democrat,R.I. General Treasurer,Rhode Island,2276,5,944,715,53,122,24,0,0,0,0.008064516129032258,4.125
8453.json,"Congress, criminals, Scientologists and other groups are exempt from Obamacare.",congress criminals scientologists and other groups are exempt from obamacare.,barely-true,0,"health-care,religion",facebook-posts,none,Social media posting,unknown,3185,16,905,806,84,77,10,0,0,0,0.0379746835443038,6.8
8675.json,About 40 percent of workers dont ... have a single paid sick day.,about percent of workers dont ... have a single paid sick day.,mostly-true,1,"labor,public-health",vicki-shabo,none,"Director of Work and Family Programs, Director of Work and Family Programs",unknown,3516,16,2811,259,84,62,12,0,0,0,0.015384615384615385,4.25
10203.json,Ill be the only economist in the (U.S.) House.,ill be the only economist in the u.s. house.,true,1,candidates-biography,dave-brat,republican,College professor,Virginia,462,19,639,197,69,44,9,0,0,0,0.08695652173913043,4.0
12553.json,"Al-Qaida operatives, have said, Hey, we want you to use this loophole (for purchasing guns despite being on a watch list) to attack and kill Americans.",alqaida operatives have said hey we want you to use this loophole for purchasing guns despite being on a watch list to attack and kill americans.,mostly-true,1,"crime,government-regulation,guns,public-safety,market-regulation,terrorism",cory-booker,democrat,U.S. senator,New Jersey,1640,5,571,949,39,145,26,0,0,0,0.026490066225165563,4.615384615384615
10360.json,Estimates say individuals who escaped these high tax states have taken with them around $2 trillion in adjusted gross income.,estimates say individuals who escaped these high tax states have taken with them around trillion in adjusted gross income.,barely-true,0,taxes,rick-scott,republican,Governor,Florida,3788,19,2332,395,13,122,19,0,0,0,0.008,5.473684210526316
1069.json,The ACLU has filed a suit to have all military cross-shaped headstones removed.,the aclu has filed a suit to have all military crossshaped headstones removed.,pants-fire,0,"civil-rights,legal-issues,military,religion",chain-email,none,unknown,unknown,1117,16,409,1176,84,78,13,0,0,0,0.06329113924050633,5.076923076923077
2938.json,"An overwhelming majority of Americans support passage of the DREAM Act, which would provide a path to citizenship for undocumented youth willing to work for a college degree or serve in our armed forces.",an overwhelming majority of americans support passage of the dream act which would provide a path to citizenship for undocumented youth willing to work for a college degree or serve in our armed forces.,half-true,1,"education,families,immigration,military",organizing-america,democrat,unknown,unknown,2317,5,2096,1176,84,202,34,0,0,0,0.03940886699507389,4.970588235294118
11514.json,"Says Ohio Gov. John Kasich got lucky with a thing called fracking, which is why Ohio is doing well.",says ohio gov. john kasich got lucky with a thing called fracking which is why ohio is doing well.,false,0,"energy,environment,state-finances",donald-trump,republican,President-Elect,New York,2544,19,774,693,41,98,19,0,0,0,0.06060606060606061,4.2105263157894735
6754.json,James Langevin has received almost $20 million from taxpayers and special interests to use at his own discretion to supposedly champion Rhode Islands needs.,james langevin has received almost million from taxpayers and special interests to use at his own discretion to supposedly champion rhode islands needs.,barely-true,0,"campaign-finance,congress,congressional-rules,job-accomplishments,message-machine-2012,campaign-advertising",michael-riley,republican,unknown,Rhode Island,398,19,1880,1176,53,152,23,0,0,0,0.02564102564102564,5.6521739130434785
1621.json,"The Associated Press called Charlie Crist's attacks ""over the top,"" ""out of context,"" and ""not true.""",the associated press called charlie crists attacks over the top out of context and not true.,true,1,candidates-biography,marco-rubio,republican,U.S. Senator,Florida,462,19,1743,941,13,92,16,0,0,1,0.04950495049504951,4.8125
11318.json,Were the only major oil-producing nation in the world with a self-imposed ban on exporting our crude oil to other nations.,were the only major oilproducing nation in the world with a selfimposed ban on exporting our crude oil to other nations.,mostly-true,1,"energy,trade",barry-duval,organization,President and CEO of the Virginia Chamber of Commerce,Virginia,2599,18,192,646,69,120,21,0,0,0,0.00819672131147541,4.761904761904762
6800.json,"Says 7,000 millionaires gamed the system to pay no income taxes.",says millionaires gamed the system to pay no income taxes.,false,0,"federal-budget,income,taxes",tammy-baldwin,democrat,U.S. Representative,Wisconsin,2754,5,2641,926,79,58,10,0,0,0,0.015625,4.9
3336.json,Says Barack Obama grew up in Kenya.,says barack obama grew up in kenya.,false,0,"candidates-biography,obama-birth-certificate",mike-huckabee,republican,author,Arkansas,699,19,1919,994,3,35,7,0,0,0,0.11428571428571428,4.142857142857143
8564.json,The state budget has actually grown by $4.6 billion under Gov. Scott Walkers actions.,the state budget has actually grown by . billion under gov. scott walkers actions.,half-true,1,"debt,medicaid,state-budget,state-finances,taxes",mary-burke,democrat,Madison school board member,Wisconsin,1829,5,1805,487,79,82,14,0,0,0,0.047058823529411764,4.928571428571429
3657.json,90 percent of babies with Down syndrome are aborted.,percent of babies with down syndrome are aborted.,true,1,abortion,richard-corcoran,republican,State Representative,Florida,30,19,2307,840,13,49,8,0,0,0,0.019230769230769232,5.25
5250.json,Says Steve Jobs was responsible for creating more jobs than the stimulus bill.,says steve jobs was responsible for creating more jobs than the stimulus bill.,false,0,jobs,mitch-daniels,republican,governor,Indiana,3458,19,1950,1060,21,78,13,0,0,0,0.038461538461538464,5.076923076923077
6775.json,Says that you cant destroy the guns purchased in a (gun) buyback program as the city (of Memphis) wants to do.,says that you cant destroy the guns purchased in a gun buyback program as the city of memphis wants to do.,false,0,"city-government,guns",stacey-campfield,republican,State Senator,Tennessee,1040,19,2552,848,60,106,21,0,0,0,0.01818181818181818,4.095238095238095
3920.json,Taxpayers pay for roughly 45 percent of all births in Wisconsin! And 60 percent of the births in Milwaukee!!!,taxpayers pay for roughly percent of all births in wisconsin! and percent of the births in milwaukee!!!,true,1,"health-care,medicaid",michelle-litjens,republican,State representative,Wisconsin,3120,19,1894,869,79,103,17,0,1,0,0.03669724770642202,5.117647058823529
3033.json,New provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.,new provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other nonprescription health needs.,true,1,health-care,pat-mullins,republican,"chairman, Republican Party of Virginia ",Virginia,3075,19,2119,1007,69,165,26,0,0,0,0.006024096385542169,5.384615384615385
9660.json,Says Rick Scott cut Bright Futures scholarships in half.,says rick scott cut bright futures scholarships in half.,half-true,1,education,charlie-crist,democrat,unknown,Florida,2311,5,428,1176,13,56,9,0,0,0,0.08928571428571429,5.333333333333333
1253.json,"The Baucus health care bill would require taxes on medical devices such as X-ray machines, female condoms, HIV tests and surgical needles.",the baucus health care bill would require taxes on medical devices such as xray machines female condoms hiv tests and surgical needles.,mostly-true,1,"health-care,taxes",blog-posting,none,unknown,unknown,3204,16,272,1176,84,135,22,0,0,0,0.043478260869565216,5.181818181818182
11759.json,Says President Barack Obama appointed Eric Holder as attorney general. Eric Holder said he viewed his mission as brainwashing the American people against guns.,says president barack obama appointed eric holder as attorney general. eric holder said he viewed his mission as brainwashing the american people against guns.,half-true,1,"crime,criminal-justice,guns",ted-cruz,republican,Senator,Texas,1571,19,2649,785,62,159,24,0,0,0,0.05660377358490566,5.666666666666667
11211.json,Says Patrick Murphy hasnt passed a single bill out of committee.,says patrick murphy hasnt passed a single bill out of committee.,false,0,congress,alan-grayson,democrat,U.S. House of Representatives,Florida,1180,5,33,922,13,64,11,0,0,0,0.046875,4.909090909090909
5829.json,Wisconsin lost more jobs over the past 12 months than any other state.,wisconsin lost more jobs over the past months than any other state.,true,1,jobs,barbara-buono,democrat,State Senator,New Jersey,3458,5,185,848,39,67,12,0,0,0,0.014285714285714285,4.666666666666667
13165.json,No fracking waste is being dumped in New York State,no fracking waste is being dumped in new york state,false,0,"energy,environment",basil-seggos,none,NY Department of Environmental Conservation Commissioner,New York,2520,16,199,564,41,51,10,0,0,0,0.0784313725490196,4.2
3874.json,We have the best schools in the United States.,we have the best schools in the united states.,barely-true,0,education,charlotte-nash,republican,unknown,Georgia,2311,19,437,1176,15,46,9,0,0,0,0.06521739130434782,4.222222222222222
7314.json,Says Oak Grove is one of the largest cities in Oregon and is the biggest city in Clackamas County and its not a city.,says oak grove is one of the largest cities in oregon and is the biggest city in clackamas county and its not a city.,half-true,1,"census,city-government,county-government,population",charlotte-lehan,none,Chair of the Clackamas County Board of Commissioners,Oregon,747,16,436,139,48,117,24,0,0,0,0.05128205128205128,3.9166666666666665
5051.json,"Taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100,000 pay.",taxpayers earning million pay an effective tax rate that is about four times what taxpayers earning pay.,true,1,taxes,declan-oscanlon,republican,State Assemblyman,New Jersey,3788,19,712,831,39,104,17,0,0,0,0.008620689655172414,5.176470588235294
1273.json,"Health proposal would create a ""40% tax on health care benefits of middle-class workers.""",health proposal would create a tax on health care benefits of middleclass workers.,barely-true,0,"health-care,taxes",health-care-america-now,none,health care reform advocacy group,"Washington, D.C.",3204,16,1087,1067,76,82,13,0,0,1,0.011235955056179775,5.384615384615385
10404.json,Says Mitt Romney pays less tax than the guys who installed his car elevators.,says mitt romney pays less tax than the guys who installed his car elevators.,half-true,1,taxes,jennifer-granholm,democrat,Former governor of Michigan,Michigan,3788,5,1266,363,30,77,14,0,0,0,0.03896103896103896,4.571428571428571
11907.json,"Since January 2015, the majority of our Austin City Council meetings have extended past 10 p.m. and many of our meetings have gone past midnight.",since january the majority of our austin city council meetings have extended past p.m. and many of our meetings have gone past midnight.,barely-true,0,"city-government,history",sheri-gallo,none,"Owner, Private Properties, Inc.",Texas,1041,16,2529,602,62,136,23,0,0,0,0.034482758620689655,4.956521739130435
7736.json,Six out of 10 of the highest unemployment rates are also in so-called right to work states.,six out of of the highest unemployment rates are also in socalled right to work states.,half-true,1,"jobs,workers",chris-redfern,democrat,Chairman of the  Ohio Democratic Party,Ohio,3502,5,471,145,46,87,16,0,0,0,0.01098901098901099,4.5
1349.json,"Under the Democratic health plan, families will be forced to spend an additional $2,100 a year to keep their current health care.",under the democratic health plan families will be forced to spend an additional a year to keep their current health care.,barely-true,0,health-care,mike-pence,republican,Governor,Indiana,3075,19,1927,395,21,121,21,0,0,0,0.015503875968992248,4.809523809523809
2913.json,The city of Atlanta ranks 25th among U.S. cities with the highest crime rates.,the city of atlanta ranks th among u.s. cities with the highest crime rates.,half-true,1,crime,cq-press-city-crime-rankings-2010-2011,none,unknown,unknown,1548,16,578,1176,84,76,14,0,0,0,0.05128205128205128,4.5
6878.json,Says Mitt Romney plans to fire Big Bird.,says mitt romney plans to fire big bird.,pants-fire,0,federal-budget,barack-obama,democrat,President,Illinois,2691,5,182,642,19,40,8,0,0,0,0.125,4.125
9552.json,Says Greg Abbott has lost in court four times in just the past few days.,says greg abbott has lost in court four times in just the past few days.,mostly-true,1,"candidates-biography,criminal-justice,education,environment,legal-issues",wendy-davis,democrat,state senator,Texas,528,5,2856,1166,62,72,15,0,0,0,0.041666666666666664,3.8666666666666667
13491.json,Study after study have shown that sanctuary cities do not lead to an increase in crime because of the presence of people that are undocumented.,study after study have shown that sanctuary cities do not lead to an increase in crime because of the presence of people that are undocumented.,half-true,1,"homeland-security,immigration",javier-m-gonzales,democrat,Santa Fe Mayor,New Mexico,3264,5,1213,766,40,143,25,0,0,0,0.006993006993006993,4.76
1916.json,"Without representation, (the IRS) can increase taxes.",without representation the irs can increase taxes.,pants-fire,0,"health-care,message-machine,taxes",rick-barber,republican,unknown,Alabama,3147,19,2322,1176,0,50,7,0,0,0,0.07547169811320754,6.285714285714286
9710.json,"So many people were critical of Secretary (John) Kerry going to Paris and talking with Hamas, because Kerry was seen as supporting Hamas to the exclusion of the Arab League.",so many people were critical of secretary john kerry going to paris and talking with hamas because kerry was seen as supporting hamas to the exclusion of the arab league.,false,0,"foreign-policy,israel",greta-van-susteren,none,Fox News host,unknown,2905,16,1068,378,84,170,30,0,0,0,0.057803468208092484,4.7
8393.json,Its been 4 and a half years since the United States Senate passed a budget.,its been and a half years since the united states senate passed a budget.,false,0,"congress,federal-budget",bob-mcdonnell,republican,Governor,Virginia,1226,19,288,395,69,73,14,0,0,0,0.05333333333333334,4.285714285714286
1304.json,"The Republicans' alternative health care plan ""will still let insurers raise premiums four times faster than wages.""",the republicans alternative health care plan will still let insurers raise premiums four times faster than wages.,false,0,health-care,americans-united-change,none,unknown,unknown,3075,16,99,1176,84,113,17,0,0,1,0.017241379310344827,5.705882352941177
1973.json,A transcript released by Occidental College proves that Barack Obama was an Indonesian citizen.,a transcript released by occidental college proves that barack obama was an indonesian citizen.,pants-fire,0,"candidates-biography,obama-birth-certificate",chain-email,none,unknown,unknown,699,16,409,1176,84,95,14,0,0,0,0.06315789473684211,5.857142857142857
6380.json,One out of every two kids who are graduating college right now cant find a job.,one out of every two kids who are graduating college right now cant find a job.,mostly-true,1,"economy,message-machine-2012",republican-jewish-coalition,republican,Advocacy group,"Washington, D.C.",2238,19,2280,17,76,79,16,0,0,0,0.012658227848101266,4.0
9883.json,"Wisconsin does not have a deficit. Thanks to Republican reforms, the 2014 budget will begin with a $443 million surplus.",wisconsin does not have a deficit. thanks to republican reforms the budget will begin with a million surplus.,half-true,1,"deficit,state-budget,state-finances,taxes",alberta-darling,republican,"State Senator, 8th District",Wisconsin,1889,19,38,853,79,109,18,0,0,0,0.025,5.111111111111111
1669.json,The path to ObamaCare becoming law all started with Charlie Crist supporting President Obama's $787 billion stimulus.,the path to obamacare becoming law all started with charlie crist supporting president obamas billion stimulus.,pants-fire,0,"health-care,stimulus",marco-rubio,republican,U.S. Senator,Florida,3201,19,1743,941,13,111,16,0,0,0,0.05982905982905983,6.0
5792.json,"The University of Florida announced this past week that it was dropping its computer science department ... Meanwhile, the athletic budget for the current year is $97.7 million, an increase of more than $2 million from last year.",the university of florida announced this past week that it was dropping its computer science department ... meanwhile the athletic budget for the current year is . million an increase of more than million from last year.,half-true,1,"education,sports,state-budget",forbes-blog,none,unknown,unknown,2409,16,935,1176,84,220,37,0,0,0,0.017467248908296942,4.972972972972973
4688.json,"Says Texas unemployment is dire in various ways such as a doubling in the jobless rate during Rick Perrys governorship. Also, the Texas rate has increased faster than the national rate during Barack Obamas presidency.",says texas unemployment is dire in various ways such as a doubling in the jobless rate during rick perrys governorship. also the texas rate has increased faster than the national rate during barack obamas presidency.,half-true,1,"economy,job-accomplishments,jobs",mitt-romney,republican,Former governor,Massachusetts,2171,19,1952,362,28,216,35,0,0,0,0.03686635944700461,5.2
8876.json,The CBO now says the presidents health care law will cut the number of full-time jobs in the United States by 2.3 million by 2021.,the cbo now says the presidents health care law will cut the number of fulltime jobs in the united states by . million by .,barely-true,0,"economy,health-care,jobs",gretchen-carlson,none,"co-anchor on ""Fox & Friends""",Minnesota,2101,16,1069,1011,31,123,25,0,0,0,0.046153846153846156,3.96
9695.json,We did not seek an impeachment of President Bush.,we did not seek an impeachment of president bush.,barely-true,0,"congress,legal-issues",sheila-jackson-lee,democrat,congresswoman,Texas,1256,5,2521,1022,62,49,9,0,0,0,0.061224489795918366,4.555555555555555
2319.json,Buck wants to privatize Social Security.,buck wants to privatize social security.,half-true,1,"message-machine,social-security",michael-bennet,democrat,unknown,Colorado,3595,5,1854,1176,8,40,6,0,0,0,0.075,5.833333333333333
9282.json,"In discussing the attacks on the U.S. consulate in Benghazi, Libya,Ms. Rice did say a terrorist attack. Its not that she put the whole thing on the video.",in discussing the attacks on the u.s. consulate in benghazi libyams. rice did say a terrorist attack. its not that she put the whole thing on the video.,barely-true,0,terrorism,cokie-roberts,journalist,"NPR contributor, ABC commentator",Maryland,3801,11,532,563,27,152,28,0,0,0,0.05194805194805195,4.464285714285714
8629.json,"By the time she turns 3 years old, a child born into a low-income home hears 30 million fewer words than a child from a well-off family.",by the time she turns years old a child born into a lowincome home hears million fewer words than a child from a welloff family.,true,1,"children,corrections-and-updates,education,income",barack-obama,democrat,President,Illinois,786,5,182,642,19,128,25,0,0,0,0.007352941176470588,4.16
2480.json,The GOPs Pledge to America includes a 20 percent cut ... for education. ... Eight million kids would have their college aid slashed under this budget.,the gops pledge to america includes a percent cut ... for education. ... eight million kids would have their college aid slashed under this budget.,half-true,1,"education,federal-budget,abc-news-week",david-axelrod,democrat,unknown,unknown,2320,5,649,1176,84,147,25,0,0,0,0.04666666666666667,4.92
5618.json,"Says when he was governor, Wisconsin cut unemployment to 2.1 percent and the states unemployment rate was the lowest in the country for 40 consecutive months.",says when he was governor wisconsin cut unemployment to . percent and the states unemployment rate was the lowest in the country for consecutive months.,false,0,"economy,job-accomplishments,jobs",tommy-thompson,republican,unknown,Wisconsin,2171,19,2761,1176,79,152,25,0,0,0,0.012658227848101266,5.12
6453.json,Says Josh Mandel bet against Ohio families,says josh mandel bet against ohio families,pants-fire,0,"debt,economy,message-machine-2012",workers-voice,none,Political action committee,District of Columbia,1809,16,2893,627,12,42,7,0,0,0,0.09523809523809523,5.142857142857143
3907.json,Says U.S. Rep. Paul Ryan promised to end health care for our seniors.,says u.s. rep. paul ryan promised to end health care for our seniors.,pants-fire,0,"health-care,medicare",sandy-pasch,democrat,"State Assembly member, 22nd District",Wisconsin,3130,5,2463,823,79,69,13,0,0,0,0.08695652173913043,4.384615384615385
11331.json,The Obama administrations own Environmental Protection Agency has said its Clean Power Plan will have a marginal impact on climate change.,the obama administrations own environmental protection agency has said its clean power plan will have a marginal impact on climate change.,half-true,1,"climate-change,energy,environment,government-regulation",scott-walker,republican,Milwaukee County Executive,Wisconsin,1139,19,2493,542,79,138,21,0,0,0,0.057971014492753624,5.619047619047619
6476.json,"13,000 Floridians are able to vote -- but their governor wont tell them.",floridians are able to vote but their governor wont tell them.,false,0,elections,aclu-florida,none,unknown,Florida,2431,16,12,1176,13,62,11,0,0,0,0.013888888888888888,4.7272727272727275
8441.json,Woodrow Wilson borrowed $30 billion to fund World War I in 1917. That money has not been paid back. And we are still paying interest on it.,woodrow wilson borrowed billion to fund world war i in . that money has not been paid back. and we are still paying interest on it.,barely-true,0,"debt,deficit,federal-budget,history,pundits",andrew-napolitano,republican,judge,unknown,1796,19,114,1073,84,131,26,0,0,0,0.050359712230215826,4.076923076923077
4490.json,Says credit rating agencies realize that our instability stems in large part from Oregons kicker system.,says credit rating agencies realize that our instability stems in large part from oregons kicker system.,barely-true,0,"state-budget,state-finances",brent-barton,democrat,unknown,unknown,3753,5,312,1176,84,104,16,0,0,0,0.019230769230769232,5.5625
9457.json,"More than 1.5 million people moved into Georgia between the past two Census counts, and a majority consider themselves, African-American, Latino or Asian-American.",more than . million people moved into georgia between the past two census counts and a majority consider themselves africanamerican latino or asianamerican.,mostly-true,1,census,stacey-abrams,democrat,"House Minority Leader, Georgia General Assembly",unknown,746,5,2551,437,84,156,23,0,0,0,0.049079754601226995,5.826086956521739
6609.json,Says under the Romney-Ryan budget ... the American Opportunity Tax Credit for college tuition would be eliminated.,says under the romneyryan budget ... the american opportunity tax credit for college tuition would be eliminated.,mostly-true,1,education,barack-obama,democrat,President,Illinois,2311,5,182,642,19,113,17,0,0,0,0.06140350877192982,5.705882352941177
7071.json,"The higher the education level, the more likely they are to vote Democratic.",the higher the education level the more likely they are to vote democratic.,mostly-true,1,"elections,voting-record",larry-sabato,none,national political expert,unknown,2516,16,1630,1098,84,75,13,0,0,0,0.02631578947368421,4.846153846153846
7584.json,Says U.S. greenhouse gas emissions are at 20-year lows.,says u.s. greenhouse gas emissions are at year lows.,barely-true,0,"climate-change,corrections-and-updates,energy,science",joe-barton,republican,U.S. Representative,Texas,1126,19,1334,926,62,52,9,0,0,0,0.05454545454545454,4.888888888888889
