feature,importance
states combined,0.00011509896561634153
bowe,0.0001148892717741941
lieutenant,0.00011473859914495188
says mike,0.00011472913616866947
border patrol,0.00011467272700246523
hearing,0.00011464448058823111
personnel,0.00011456690365668839
library,0.00011452340531013458
decided,0.00011450066488757
nato,0.0001143934677710204
delegates,0.00011438999510889579
doctor,0.00011438367705214066
toomey,0.00011416314518595253
insurance obamacare,0.00011413217602208528
obama took,0.00011410412522635225
conditions,0.000114065671616049
closer,0.00011400631230225583
clinton wants,0.00011377527916576893
yes,0.00011372895343623341
flood,0.00011363170034259713
financing,0.00011360192467459061
safe,0.00011352334210920285
states senate,0.0001134835377057055
significantly,0.00011346727462691408
poll shows,0.00011336781230845837
disease,0.00011336701882316022
john cornyn,0.00011334253107184191
subsidies,0.0001132766064065027
felon,0.00011326036768786558
stadium,0.00011309379974533605
net,0.00011289005906850052
sheldon whitehouse,0.00011287740540964232
created jobs,0.00011283604666274413
figures,0.0001128023349344141
rand,0.000112714293658386
persons,0.00011266616818785814
possible,0.00011235151898785305
recent years,0.00011222651203143967
boxer,0.0001121307540206356
producing,0.00011208176541896627
mccains,0.00011200713998648265
bowl,0.00011192990239619593
threat,0.00011188014821812647
care coverage,0.00011185784968659258
american flag,0.00011177652368847095
rick santorum,0.00011166648361484817
invited,0.0001115987238861137
phoenix,0.00011159566333383823
sign,0.00011159292424820137
success,0.00011154772963260045
sheldon,0.00011153743320401288
campaign contributions,0.0001115275703563273
government takeover,0.00011152685489934457
tenure,0.00011142181789498316
school board,0.00011132032226938003
instate tuition,0.00011124802516520862
opportunity,0.00011122466763019588
historically,0.00011107710785670427
began,0.00011091286126177817
michigan,0.00011090433601246348
successful,0.00011089251280027987
trees,0.00011088837587805402
privatizing,0.00011085837649895926
says jeb,0.00011085305643505744
input,0.000110820939089071
camps,0.00011080641290170416
voted allow,0.00011077813621410659
sixth,0.00011070694712695386
sit,0.00011058026073310679
elementary school,0.0001104708927118091
taxpayer dollars,0.00011041690390265545
says city,0.00011040579973466247
drone,0.00011036795633705028
shortfall,0.00011031159665328225
whatsoever,0.00011030798883725081
perdue,0.00011028784382268251
sponsored,0.00011018954545444252
dream,0.0001101519636148379
lived,0.00011010223204092543
people percent,0.00011001293897298948
industries,0.00010981025011162373
heroin,0.00010938055715854605
make year,0.00010934106555192086
reelection,0.0001093350065125245
parts,0.00010914385568536368
economist,0.00010913442611430029
youve got,0.00010911308249412664
african,0.00010886567120172965
student loan,0.00010869449475373838
wisconsin supreme,0.00010867547785675606
pell,0.00010865530742821945
standard,0.00010864129067345147
sanctions,0.00010857000413566432
hand,0.00010843479052602073
vetoed,0.00010834125212149625
facebook,0.00010832790298965345
plane,0.00010830729161643836
ideas,0.00010830208116777814
caucus,0.00010816647994694524
scotts,0.00010771476295410813
troops iraq,0.00010768039650731715
percent year,0.00010763788488179269
access health,0.00010745653662181537
undocumented immigrants,0.00010741649258418697
ask,0.00010731742914778587
legalizing,0.00010728975805663731
drivers licenses,0.00010714855503156837
franklin,0.00010713276614902008
unemployment benefits,0.0001071156012222148
accumulated,0.00010708300877823979
obamas plan,0.00010702661274072944
review,0.0001068639102815516
st petersburg,0.00010685793967903449
piece,0.00010678532742618873
threatens,0.00010677689316705964
track,0.00010675915014197592
bureau labor,0.00010666336653394431
permits,0.00010666040796232066
says patrick,0.00010663108760251914
lynch,0.00010659245520982333
privatize social,0.00010649392723321101
xl pipeline,0.00010645098087187363
budget shortfall,0.00010637335311575283
drivers,0.0001063640018226054
break,0.00010634654010047781
senate passed,0.00010628789934091287
fung,0.00010615932505470535
revealed,0.00010605654997250524
state rep,0.00010597266705647323
republican party,0.00010574022589189411
conservatives,0.00010570132770493861
highway,0.0001056107835132998
chances,0.0001055360884698591
successfully,0.00010547779575916419
budget deficit,0.00010542460602787818
people like,0.0001054031924981459
owners,0.00010536514404678552
mitt romneys,0.00010525994819582683
bigger,0.00010521461133904921
mortality,0.00010520548214021487
men women,0.00010505870800717084
david perdue,0.00010505464145406314
poor,0.00010501184777458009
protected,0.00010497264395345195
singlepayer,0.00010486498754080621
billion cut,0.00010486298826217599
push,0.00010484023030423044
farms,0.00010480723025068254
entire country,0.00010476896031675276
tripled,0.00010463105435456755
donations,0.00010458777894615773
economic impact,0.00010456668189767457
contract,0.00010455631351496289
filed,0.00010453767422255278
john kitzhaber,0.00010452864337723499
majority americans,0.0001045129878164113
newt gingrich,0.00010448871441553981
progressive,0.00010447200151378734
shaheen,0.000104237003009481
braley,0.0001042107913779434
says paul,0.00010419604025472747
meeting,0.00010418271388704563
rick scotts,0.00010406537701108305
requests,0.00010402671035494514
actions,0.00010382203459865047
says oregon,0.0001038132121832106
democratic primary,0.00010380775019324568
grade,0.00010367719029487025
steel,0.00010364972528290216
terrorist attacks,0.00010364074505252361
obamas health,0.00010352197373557061
elementary,0.00010345860806905702
crossing,0.000103432218528673
amounts,0.00010339718215592278
president united,0.00010339078595957776
crimes,0.00010337636519761533
panels,0.00010333378600821664
weve cut,0.00010328465118730825
rand paul,0.0001032822673120656
largely,0.00010319841329882233
cost jobs,0.00010317486446900595
bathroom,0.00010314852740995079
wounded,0.00010311808554392242
early voting,0.00010302524999661198
says federal,0.00010302273456928966
purchase,0.00010286249266803195
whos,0.00010285894821662091
average worker,0.00010280558135870093
combat,0.00010278061724449064
commit,0.00010271307400890368
elect,0.00010268716165892896
near,0.00010252102516557774
pork barrel,0.00010252096324766215
commerce secretary,0.00010241034335141116
decrease,0.00010240144554157742
voted times,0.00010237948452793343
santorum,0.00010228399229988252
warren,0.00010220836810664118
environment,0.00010219553251310012
says gop,0.00010207140728602636
david dewhurst,0.00010204495229808819
obesity,0.00010200463136837596
past months,0.000101883569161013
peak,0.00010187886180827949
tested,0.00010184942845101965
finish,0.00010178668775688334
says opponent,0.00010169733828383107
piece legislation,0.00010143993914056587
cdc,0.00010136202305284615
plant,0.0001012613020967891
got million,0.00010124790731169333
claimed,0.00010122366807133683
birth control,0.00010115579739669361
facing,0.00010112512874762093
rate percent,0.00010110417558749655
king,0.00010092475263608168
occupy,0.00010087182408784829
mccain said,0.00010083962568936741
streets,0.00010082785847840196
governor massachusetts,0.00010070715800140507
shutting,0.00010068737241841563
released guantanamo,0.00010059477810454433
dallas,0.00010045624631267371
womens,0.00010010210542990939
recovery act,0.00010007198910522654
fifth,0.00010005564952496508
hide,0.00010004650063544002
chris abele,0.00010001292737913287
faced,9.992178499604661e-05
dramatically,9.967868213935686e-05
fighting,9.96225714474172e-05
rail project,9.95409332308358e-05
outofstate,9.944830973939151e-05
holiday,9.94095368842096e-05
approval rating,9.935378848571343e-05
broken,9.931673133174866e-05
passing,9.927274211856354e-05
mccain voted,9.923494467961766e-05
thousands dollars,9.922295947952771e-05
universal,9.916563090406039e-05
remain,9.899045971043031e-05
mack,9.895414893810348e-05
debates,9.894975434780285e-05
ceos,9.880223733361079e-05
gun laws,9.874117938894885e-05
lieutenant governor,9.866669851880189e-05
video,9.85452932026976e-05
voucher program,9.850688972580827e-05
generated,9.8504881812728e-05
department education,9.830581500750682e-05
people food,9.829504378421323e-05
mismanaged,9.828988110195045e-05
weeks ago,9.818550004084049e-05
rest,9.81374492215188e-05
pick,9.811515398477779e-05
auditor,9.810412992932642e-05
obama force,9.808422356938828e-05
judicial,9.803614280662907e-05
national guard,9.793971096011497e-05
spent million,9.789789937850818e-05
lakes,9.787159914352143e-05
reform plan,9.782633784551074e-05
martin,9.782000063609046e-05
harry reid,9.775657753641242e-05
facilities,9.765497751415588e-05
confirmed,9.765492594052907e-05
database,9.762058945151476e-05
kenya,9.749049446609854e-05
pages,9.747951245056447e-05
preexisting,9.747080114533535e-05
declared,9.739182932600601e-05
poorest,9.738627602688343e-05
especially,9.73752240332784e-05
smart,9.73613173661801e-05
utilities,9.730698155953911e-05
charlie crists,9.726945197664594e-05
site,9.712494829093474e-05
india,9.710497161499645e-05
philadelphia,9.682448775633434e-05
high schools,9.68160269414587e-05
border security,9.673648370114739e-05
michelle nunn,9.670908307915746e-05
government workers,9.670735276856872e-05
barrel,9.653023559253495e-05
kill jobs,9.652410269136631e-05
connie mack,9.650260592506798e-05
slash,9.644931851948973e-05
middleclass families,9.634256388961245e-05
terrorist attack,9.62907812183293e-05
democratic party,9.622366371016497e-05
newspaper,9.616923414761211e-05
voted tax,9.612106633374398e-05
patrick murphy,9.606165415668406e-05
tarp,9.601278033310707e-05
rid,9.597466674864833e-05
values,9.58319938983603e-05
dewhurst,9.577014238283821e-05
state ohio,9.556723723292715e-05
high percent,9.55541704777989e-05
intended,9.549269268358857e-05
bus,9.547787859667153e-05
pay health,9.524795020604206e-05
finance,9.520439295394135e-05
debt president,9.516821742923486e-05
says hes,9.51405859441387e-05
smith,9.508341899602628e-05
cases rape,9.503196687365954e-05
insurance plans,9.494384824421207e-05
austin school,9.492797407030215e-05
violated,9.492706696284981e-05
dont think,9.491853101458643e-05
governor texas,9.488957739942941e-05
state union,9.480169272085124e-05
lines,9.47302073635009e-05
travel,9.472883443837143e-05
authorized,9.46660632554697e-05
vice president,9.459267056115835e-05
resulted,9.45622198601807e-05
lawsuits,9.446173856170934e-05
weekend,9.429556822888619e-05
divorce,9.423283020412942e-05
jack kingston,9.423185164589806e-05
unemployed,9.422360541348486e-05
rich,9.420246802857949e-05
community college,9.417976636325605e-05
maggie hassan,9.39763026569479e-05
thats just,9.397022573219872e-05
platform,9.393530068253379e-05
borrow,9.386394382127926e-05
eliminated,9.37893139035514e-05
months president,9.377682270413185e-05
police officers,9.376144282853056e-05
cruzs,9.375457218707067e-05
oil drilling,9.36986587379578e-05
hell,9.36582137347811e-05
median,9.325829924283534e-05
daniel,9.32195670328762e-05
returning,9.309217177756839e-05
doesnt make,9.30750243350641e-05
deduction,9.30278269448691e-05
lots,9.295544089373953e-05
mexico border,9.293824421100147e-05
peter,9.292998689646068e-05
donald trumps,9.291833930908308e-05
mandatory,9.282899181071183e-05
aborted,9.282394970762239e-05
paid cents,9.259132029818046e-05
receiving,9.257626656682948e-05
unit,9.256189083461336e-05
shown,9.254497473532335e-05
school students,9.251341730904415e-05
ben,9.248821195889843e-05
requiring,9.248719458071491e-05
partnership,9.247118580925827e-05
record number,9.244956584713276e-05
dirty,9.244342195793812e-05
sherrod browns,9.228154692259346e-05
prosecuted,9.228069524901208e-05
daniel webster,9.207093936673253e-05
english,9.205221693426244e-05
fair,9.199447874477397e-05
charitable,9.193207351774929e-05
head,9.189349009109642e-05
dropout rate,9.188907271020797e-05
website,9.17857057259242e-05
presided,9.17555699953777e-05
peace,9.16659696560183e-05
nunn,9.160713729188143e-05
transmitted,9.158323430518606e-05
cause death,9.15586638619478e-05
plan cut,9.153894197071062e-05
cornyn,9.1531631639397e-05
arms,9.145168980503986e-05
extreme,9.145166106894952e-05
port,9.139217606869628e-05
eligible,9.137613013818537e-05
officer,9.133359396897047e-05
commerce,9.130686941847546e-05
apply,9.128677361367336e-05
half years,9.122502331383254e-05
identification,9.119939277388119e-05
backed,9.117119456646663e-05
cuts medicare,9.116173569988471e-05
campaign cash,9.11481911526281e-05
machines,9.107639702969865e-05
straus,9.105225434324714e-05
enroll,9.092817890223261e-05
street banks,9.087064571439225e-05
says ohio,9.086079294193387e-05
stronger,9.077447048951782e-05
gingrich,9.07390382179319e-05
great lakes,9.065524339960008e-05
says voted,9.065383204614262e-05
income taxes,9.065077018916072e-05
sen nelson,9.063055239074491e-05
mitch,9.046830471461038e-05
night,9.044486655591736e-05
campaigned,9.042863815536169e-05
senator obama,9.042074375477208e-05
event,9.041268322315103e-05
decline,9.034841323769594e-05
rev,9.022122787424968e-05
oil gas,9.013489233675992e-05
hussein,9.009399653805895e-05
says legislative,9.006705430517329e-05
terror,8.996902775461906e-05
day fund,8.98743051947676e-05
spread,8.985108917476666e-05
paris,8.97717334551863e-05
keystone xl,8.9587658366572e-05
testing,8.956614305716136e-05
dead,8.949668207649613e-05
roe,8.949347090380715e-05
actual,8.945098623978833e-05
vast,8.944479058058237e-05
says bernie,8.939483836671609e-05
initially,8.934426783592056e-05
park,8.919810122245199e-05
response,8.917662682069032e-05
jeanne shaheen,8.902366009748518e-05
frankly,8.898960685831795e-05
trail,8.89383766174584e-05
sonia sotomayor,8.892411851462347e-05
kelly,8.891443414750448e-05
industrialized,8.884957521211701e-05
nomination,8.883127734930016e-05
treated,8.879647445828698e-05
nonviolent,8.862524458934114e-05
tourism,8.85776442886762e-05
says theres,8.852034149908614e-05
navy,8.844066623585712e-05
make money,8.842922899639814e-05
states government,8.839400964128053e-05
ohios,8.834685773952761e-05
purchased,8.827961621306904e-05
federal law,8.817927717009838e-05
dedicated,8.815170107434215e-05
austin city,8.803932357127724e-05
dog,8.802913047121115e-05
fastestgrowing,8.795433029629451e-05
created state,8.794187271188686e-05
billionaires,8.785259961045818e-05
pushed,8.777830981974858e-05
money away,8.76697502094918e-05
created million,8.76287852709784e-05
debt ceiling,8.752317234307123e-05
grants,8.751661754220834e-05
wisconsin state,8.745803382456067e-05
raise pay,8.744282232028776e-05
saw,8.732426364838328e-05
public employees,8.720264744184497e-05
homeland,8.716694078748235e-05
romney said,8.710222025727376e-05
percent federal,8.702885812097194e-05
murdered,8.702165066917267e-05
bulbs,8.698779752805526e-05
secondhighest,8.69650400052523e-05
limits,8.677431765494695e-05
clinton foundation,8.674322233959754e-05
chicago,8.666132048886153e-05
nj,8.654270593492576e-05
percent years,8.650872877343871e-05
sotomayor,8.647336904214303e-05
requires,8.645624025186108e-05
choose,8.641974187118029e-05
potential,8.634789747893654e-05
represent,8.634219281252614e-05
bailouts,8.631344215726548e-05
year budget,8.626017811038804e-05
local government,8.623916728952805e-05
mail,8.618752365938967e-05
time years,8.617549791236079e-05
fewer jobs,8.612390445416035e-05
americans lose,8.611506406306738e-05
states nation,8.590703102970962e-05
tommy,8.58595077209629e-05
doddfrank,8.584352647194075e-05
end medicare,8.578148794518901e-05
voted fund,8.576978073518147e-05
premium,8.566854069915848e-05
percent women,8.551370343465134e-05
contributed,8.540403298217149e-05
wasserman,8.537296889772423e-05
rally,8.522119576595003e-05
wife,8.50190551851504e-05
tuition illegal,8.487123783792018e-05
ultrasound,8.483408380340548e-05
uranium,8.471165254448281e-05
proposed transportation,8.47000619567085e-05
playing,8.469255596805447e-05
government shutdown,8.467181187116523e-05
ants,8.460672055064515e-05
performed,8.455045585237928e-05
classes,8.453490188157173e-05
red,8.449006906465639e-05
trillion new,8.44336151632704e-05
national security,8.442785704596101e-05
compromise,8.440435496842764e-05
loophole,8.432114393483043e-05
iraqi,8.428979550387319e-05
reserves,8.425093633148259e-05
proposes,8.419764701847826e-05
clackamas county,8.419757983199437e-05
difference,8.408074872839132e-05
affairs,8.4064222841787e-05
south korea,8.405724718632894e-05
burke,8.38490797064803e-05
households,8.38257297783543e-05
diversity,8.37766527976481e-05
dropout,8.377575117887403e-05
elected office,8.377550063228033e-05
langevin,8.376877162407517e-05
sued,8.373372455799918e-05
lose health,8.3700737232847e-05
approve,8.36529581910275e-05
welfare recipients,8.358231524374746e-05
march,8.35458514824322e-05
employed,8.349325388644177e-05
aids,8.345331843882032e-05
century,8.341108325497265e-05
economic stimulus,8.333324307755358e-05
towns,8.31991405169559e-05
terry mcauliffe,8.308404193258222e-05
strickland,8.299121586001798e-05
error,8.294359723877431e-05
federal minimum,8.292775397457375e-05
did years,8.28702889292163e-05
rifles,8.282604673046445e-05
significantly higher,8.280171423420697e-05
gen,8.279396273941725e-05
immigration laws,8.273425641560087e-05
warning,8.260263409847241e-05
environmental,8.259057179612954e-05
woman child,8.250719447902932e-05
cameras,8.250388726518558e-05
positive,8.247783921668543e-05
mcdonalds,8.247661593361046e-05
politifact,8.245318666641025e-05
medicare billion,8.242538157660645e-05
network,8.224359929055855e-05
potentially,8.214992383622341e-05
insured,8.211046152064729e-05
assault weapons,8.204731910500282e-05
ted strickland,8.200503155301466e-05
republican candidate,8.197908803600925e-05
state house,8.19612156045011e-05
percent american,8.188755930419825e-05
number people,8.185733711189584e-05
army,8.179857271047726e-05
personal income,8.178145272597685e-05
soldiers,8.158688305529015e-05
percent pay,8.157056386550219e-05
bond,8.150821557582427e-05
want raise,8.150697323746982e-05
owned,8.15024289438648e-05
rubio voted,8.14425763238488e-05
obama promised,8.14145901526666e-05
continue,8.138436564846956e-05
josh mandel,8.13477970043953e-05
advanced,8.134409053895493e-05
greater,8.129718000481482e-05
new jerseys,8.124743057005496e-05
did know,8.11989966291147e-05
says austin,8.116378579431011e-05
portman,8.115832038106049e-05
state local,8.112898001698709e-05
owes,8.11252588826075e-05
jobs numbers,8.10934412572375e-05
lies,8.102653060605128e-05
crashes,8.098642593501237e-05
poverty rate,8.098570531379576e-05
care premiums,8.095561204613266e-05
connection,8.082112801472742e-05
violent crime,8.080280123249352e-05
government health,8.074171995597376e-05
schedule,8.069047137998416e-05
teaching,8.067760757665457e-05
knew,8.064067923952605e-05
ruled,8.061029922417571e-05
romney wants,8.056372927834184e-05
hospital,8.052360449984051e-05
republican budget,8.043706367718663e-05
wealthiest,8.036893620790317e-05
republican primary,8.034541509271503e-05
kucinich,8.026470871088791e-05
cost taxpayers,8.025312859360781e-05
spending year,8.02377772141703e-05
write,8.00798179742757e-05
socialist,8.002335360474357e-05
technical,7.998988559721505e-05
says clinton,7.994764816292771e-05
insurance rates,7.990423533405986e-05
voted favor,7.988052947590923e-05
jerry,7.987287559787587e-05
birthright,7.983053055295321e-05
costs state,7.976487821437379e-05
cost health,7.975352249426226e-05
cast,7.972949554722414e-05
needed,7.967250946594617e-05
identified,7.967232216194669e-05
opposing,7.965683492208021e-05
gained,7.956230486688446e-05
defeated,7.948509548173046e-05
ticket,7.94222458539377e-05
methods,7.941532625974705e-05
achievement,7.937847384276701e-05
gov chris,7.931581698393146e-05
expand medicaid,7.930337320128157e-05
billion years,7.927913716781581e-05
george allen,7.924677676156579e-05
junket,7.921003557542677e-05
taxes billion,7.911622946869403e-05
jeanne,7.911045350137712e-05
convention,7.910680032302373e-05
midwest,7.88754727391623e-05
automatically,7.881386661534743e-05
generous,7.880635201669065e-05
kid,7.865058570737289e-05
obama did,7.863342613618518e-05
fulton county,7.857324063489184e-05
special interests,7.852010542277638e-05
freedom,7.850021192066102e-05
open borders,7.850001500027951e-05
denied,7.846364856147677e-05
effective,7.827310280155893e-05
arena,7.82412530232228e-05
medicare advantage,7.813809505779631e-05
syndrome,7.810698477143546e-05
northern,7.803476230804399e-05
whats,7.803405714300526e-05
broward county,7.801667880323116e-05
theres billion,7.795058703515312e-05
ive said,7.793856981272307e-05
plan raise,7.793549853704809e-05
operation,7.790959195346102e-05
japan,7.79048032662034e-05
domestic violence,7.788889063855833e-05
incarceration,7.787938122652366e-05
eric cantor,7.784026240265368e-05
jerseys,7.780479756298289e-05
hotel,7.778376379073312e-05
rebuild,7.776537114451608e-05
taxes percent,7.767477297229269e-05
lady,7.763285665938345e-05
grow,7.757423441390601e-05
row,7.740653550372853e-05
graduation rate,7.734094137206448e-05
reforms,7.731079695526392e-05
insurance coverage,7.730468838561525e-05
percent economy,7.729986695543423e-05
cantor,7.708956448854549e-05
state rhode,7.705975769462462e-05
cut million,7.694889895420556e-05
insurance program,7.68821227388381e-05
sports,7.684504763987165e-05
ratings,7.683467482914896e-05
people working,7.679829811163575e-05
seek,7.674365455157595e-05
south carolina,7.668892514655699e-05
presidents health,7.66707487644616e-05
consumption,7.667067116808043e-05
fouryear,7.666408497308889e-05
says governor,7.665489969158899e-05
active,7.663264818928227e-05
landslide,7.655354629150457e-05
winning,7.653141944823243e-05
indicate,7.652045947235476e-05
arizona immigration,7.642322748174889e-05
posted,7.641298309591556e-05
nathan deal,7.641156493400925e-05
capability,7.631460916592475e-05
overwhelmingly,7.624934516482278e-05
ammunition,7.62136816422928e-05
heck,7.61972884345666e-05
fast,7.615856432333818e-05
says national,7.606897399986223e-05
pat toomey,7.60419371332838e-05
accepting,7.604116927383204e-05
base,7.597830970419843e-05
trillion debt,7.596995625369384e-05
vaccine,7.592099979050816e-05
court appeals,7.587611672431374e-05
basic,7.587165031521237e-05
max,7.58702863470941e-05
mind,7.587006713748197e-05
raises taxes,7.577686676482601e-05
pregnancy,7.567945406715962e-05
ryans,7.561374528035338e-05
voted president,7.557306755967121e-05
th nation,7.557304031970544e-05
online,7.54934826976958e-05
lawyers,7.545168204801292e-05
mention,7.531485319104846e-05
projected,7.529803111768786e-05
totaling,7.506754439820206e-05
administration spent,7.494425920753683e-05
gubernatorial,7.493981205144309e-05
multiple,7.478365679787523e-05
fulton,7.468521107262676e-05
bureaucrat,7.466198375940907e-05
harm,7.463684900951323e-05
love,7.461356063789528e-05
goldman,7.448934710357139e-05
written,7.444154717153832e-05
earners,7.444153157213317e-05
percent black,7.443596776419199e-05
approval,7.441813855721468e-05
condition,7.436229240082822e-05
operating,7.431310775104994e-05
jennifer,7.422926058323295e-05
wait,7.413662224070984e-05
bunch,7.407175371012593e-05
obamas policies,7.393155054699484e-05
maxed,7.392291165789983e-05
screening,7.391768223871067e-05
privatizing social,7.388327980520641e-05
baldwin,7.387837744014958e-05
rate lowest,7.382121173472086e-05
ok,7.377570173717778e-05
rule,7.370320074938993e-05
murder rate,7.356758930023709e-05
damage,7.351028083110515e-05
shouldnt,7.348221921616892e-05
roy barnes,7.347651141077674e-05
restrictive,7.346514806260611e-05
benjamin,7.345105183542359e-05
says chris,7.34368975959034e-05
forward,7.339225190756498e-05
acres,7.318789997251517e-05
deficit reduction,7.309178280375077e-05
credits,7.308638578868616e-05
barbara boxer,7.307177626749005e-05
taxes fees,7.306746816955073e-05
october,7.296148647482922e-05
dream act,7.293110169788575e-05
kidnapping,7.290633491173926e-05
begin,7.282447462338708e-05
honduras,7.282126683744941e-05
documented,7.281008141735053e-05
going percent,7.279599589872747e-05
attempted,7.27679309423272e-05
majority people,7.265127097642226e-05
technology,7.264752108228597e-05
mother,7.263043954994223e-05
wives,7.262217329782072e-05
ill,7.25809192862161e-05
lincoln,7.25332681123743e-05
page,7.247519338584767e-05
parttime,7.241557592494631e-05
jon,7.233980886833493e-05
reach,7.230233927513557e-05
opening,7.221892235833896e-05
says helped,7.220944426571151e-05
chairman,7.22043226277451e-05
license,7.209345780317055e-05
bowe bergdahl,7.197550358076718e-05
beef,7.19391350622087e-05
new taxes,7.191614066961702e-05
usually,7.191538518825062e-05
flying,7.185878054280882e-05
fracking,7.181408738638605e-05
voted cut,7.174321534806738e-05
promises,7.169821706884078e-05
democratic health,7.16908806378311e-05
tommy thompson,7.164927214932572e-05
attributed,7.16330995565825e-05
calling,7.162898155140793e-05
alltime high,7.159400498515219e-05
view,7.155395360944386e-05
trust fund,7.152628787297622e-05
percent small,7.152514194767921e-05
says states,7.148261940524651e-05
handguns,7.12947546684218e-05
felonies,7.120709987438185e-05
betty sutton,7.115960840253629e-05
strikes,7.115835098850027e-05
elected president,7.113156181544526e-05
president clinton,7.108709296961546e-05
mass shootings,7.107649939478218e-05
effectively,7.086516889531919e-05
wasserman schultz,7.081361783750574e-05
incumbents,7.078761540094755e-05
defense budget,7.077734859725705e-05
extremists,7.076359302081607e-05
leads,7.07001472829137e-05
says joe,7.06213652285981e-05
flu,7.059761656011724e-05
founded,7.058410528762205e-05
maggie,7.054255394606849e-05
carter,7.053973663236273e-05
seeking,7.053685331784445e-05
passed budget,7.052140156275757e-05
carbon emissions,7.045556876279066e-05
ice,7.030764725873736e-05
reids,7.026794417358794e-05
add trillion,7.019261202165563e-05
raid,7.015104981499044e-05
current health,7.010800155492367e-05
year year,6.99430686926679e-05
seriously,6.988036389263684e-05
legislator,6.98336349758836e-05
corridor,6.982384639883021e-05
fuel,6.981142125760704e-05
mental health,6.980612884401013e-05
bankruptcy,6.966384631670635e-05
administrations,6.965001523309117e-05
oil company,6.963502613961506e-05
investments,6.960762043005043e-05
members house,6.959951218294267e-05
prolife,6.95864386195505e-05
wiped,6.955768996626278e-05
granite,6.94153589913512e-05
amazing,6.937987959760038e-05
hook,6.934632443667429e-05
prescription drugs,6.9308628280477e-05
setting,6.929168953338118e-05
suicide,6.928686634106752e-05
people killed,6.9283044409226e-05
greatest,6.92446769679223e-05
immediately,6.916249598222209e-05
angeles,6.915185816419436e-05
president ronald,6.907253265281337e-05
tampa,6.902212984831773e-05
words,6.901623640347121e-05
political party,6.89674830586689e-05
expenses,6.895078137317823e-05
events,6.884133956921654e-05
campaigns,6.882324399866027e-05
tremendous,6.87947126004888e-05
businesses created,6.876466269191169e-05
workman,6.873747412643577e-05
light bulbs,6.87370477230358e-05
risen percent,6.868391979749704e-05
bay,6.856527726379518e-05
new orleans,6.855719959388176e-05
ri,6.855140447296115e-05
north korea,6.853087773890456e-05
feingold voted,6.84384159568616e-05
nearly half,6.834095374464214e-05
citys,6.829196979362908e-05
incidents,6.822166943227145e-05
cold,6.800395504070085e-05
reasons,6.79708922027523e-05
suspected terrorists,6.794545381816736e-05
rep steve,6.79237751075964e-05
lowincome,6.775731472296013e-05
ryans medicare,6.771519211247584e-05
rest world,6.770589572291557e-05
percent today,6.768094500077125e-05
hole,6.767638692414299e-05
letter,6.761996190098642e-05
budget cuts,6.757950111598257e-05
type,6.74294250192164e-05
sharia,6.74125774457271e-05
bears,6.73952910031781e-05
pastor,6.739170307742876e-05
student loans,6.737578568330835e-05
says according,6.735710217440992e-05
covers,6.731572514742445e-05
moon,6.728366941781813e-05
adding,6.728149440821219e-05
people lose,6.72734433098248e-05
gallons,6.724671689232565e-05
bike,6.722458314394504e-05
zika,6.719758535884283e-05
tens thousands,6.715220439693244e-05
strip,6.714312927676633e-05
sue,6.712934033796641e-05
duffy,6.712218472999881e-05
billion tax,6.708623894484235e-05
requirement,6.703954044721734e-05
says million,6.695868571452564e-05
partner,6.692994922207922e-05
proof,6.684529512122019e-05
williams,6.681792860041661e-05
beat,6.679248928136104e-05
says politifact,6.677750628268535e-05
jones,6.673532810488422e-05
accommodate,6.663838395915091e-05
enemies,6.663187105898868e-05
labor statistics,6.662369121325462e-05
allen west,6.65462979728883e-05
birthright citizenship,6.651544943416813e-05
obamacare cost,6.649423567185252e-05
earning,6.649284476771426e-05
requested,6.647536228264062e-05
government accountability,6.64520615662595e-05
maintained,6.644682755895639e-05
urban,6.639873523682304e-05
permit,6.63856983914561e-05
duty,6.637022878108063e-05
light rail,6.634663003979459e-05
countys,6.631879062499645e-05
previously,6.626901984379971e-05
electricity,6.613952500174634e-05
stock market,6.613659555538462e-05
rejected,6.61023280639932e-05
texas house,6.607555205267561e-05
society,6.600134337987939e-05
bush tax,6.599349776709587e-05
occurred,6.599179803357772e-05
says unemployment,6.59907442128038e-05
times likely,6.595684754731222e-05
profit,6.594858018717798e-05
southwest,6.593687962618091e-05
just year,6.583817172578668e-05
motors,6.581197321451218e-05
trillion years,6.580598590929755e-05
independence,6.578381285632548e-05
consecutive months,6.574100536624009e-05
totally,6.573767515296358e-05
flat,6.573431889585916e-05
stores,6.573288811385289e-05
federal budget,6.567537079856886e-05
scale,6.564808998685703e-05
equivalent,6.560047305321338e-05
traditional,6.557236656728408e-05
el paso,6.554924324297823e-05
strong,6.552150037126563e-05
improve,6.548083824640336e-05
companies ship,6.538612183356923e-05
madison,6.538455151120226e-05
charges,6.537201340102963e-05
walker wisconsin,6.534569898592972e-05
revenue service,6.524863734745832e-05
billion billion,6.52286604149674e-05
percent state,6.521481571516515e-05
sen mccain,6.520251061125998e-05
treasury,6.519938357754722e-05
fields,6.507977901366912e-05
deals,6.502281822948063e-05
medicaid expansion,6.494619241183738e-05
veteran,6.477297238438129e-05
ceiling,6.474094293936634e-05
percent sales,6.472309105820156e-05
rush,6.468177078856599e-05
federal money,6.468032016562708e-05
questions,6.467626804494086e-05
universal health,6.463747437519441e-05
missed,6.461924314959562e-05
